135,525,390,279,144,0.94162
1073,1405,332,1133,60,0
2080,2222,142,2116,36,0
3254,3323,69,3283,29,0
4637,4710,73,4667,30,0
5293,5405,112,5322,29,0
6393,6450,57,6416,23,0
6698,6765,67,6728,30,0
6698,6765,67,6728,30,0
8955,9013,58,8979,24,0
10342,10402,60,10369,27,0
11388,11449,61,11416,28,0
12811,12874,63,12838,27,0
13848,13910,62,13875,27,0
14805,14859,54,14827,22,0
15348,15433,85,15387,39,0
15823,15921,98,15862,39,0
16734,16784,50,16756,22,0
18597,18654,57,18620,23,0
19450,19527,77,19483,33,0
21226,21294,68,21254,28,0
21906,21985,79,21942,36,0
22937,23019,82,22981,44,0
23628,23799,171,23667,39,0
24388,24461,73,24424,36,0
25700,25779,79,25729,29,0
26591,26653,62,26619,28,0
28039,28142,103,28064,25,0
28434,28506,72,28465,31,0
30115,30168,53,30137,22,0
30561,30631,70,30588,27,0
31354,31445,91,31394,40,0
32093,32177,84,32126,33,0
33260,33318,58,33284,24,0
34963,35023,60,34987,24,0
35644,35715,71,35679,35,0
36173,36237,64,36202,29,0
36696,36761,65,36729,33,0
37821,37887,66,37849,28,0
40609,40671,62,40637,28,0
41229,41291,62,41255,26,0
42588,42651,63,42618,30,0
44612,44670,58,44638,26,0
45160,45235,75,45189,29,0
45927,46013,86,45963,36,0
47372,47428,56,47396,24,0
48226,48294,68,48257,31,0
50345,50406,61,50372,27,0
50967,51058,91,51005,38,0
52174,52229,55,52198,24,0
53053,53120,67,53078,25,0
54173,54223,50,54195,22,0
55009,55068,59,55038,29,0
55797,55911,114,55831,34,0
55797,55911,114,55831,34,0
57514,57583,69,57548,34,0
58171,58251,80,58206,35,0
58851,58922,71,58887,36,0
60190,60242,52,60214,24,0
61184,61259,75,61216,32,0
62222,62292,70,62252,30,0
63380,63413,33,63396,16,0
64440,64495,55,64467,27,0
65338,65389,51,65359,21,0
65954,66005,51,65976,22,0
67002,67063,61,67028,26,0
67997,68048,51,68021,24,0
69873,69938,65,69900,27,0
70309,70402,93,70347,38,0
71112,71181,69,71143,31,0
72111,72165,54,72136,25,0
73184,73248,64,73214,30,0
74494,74564,70,74523,29,0
75778,75850,72,75808,30,0
76630,76686,56,76655,25,0
77709,77785,76,77737,28,0
78737,78810,73,78770,33,0
79388,79488,100,79422,34,0
80067,80156,89,80101,34,0
81501,81590,89,81530,29,0
82440,82522,82,82470,30,0
83352,83409,57,83378,26,0
84555,84605,50,84578,23,0
85736,85796,60,85761,25,0
86364,86464,100,86407,43,0
87311,87370,59,87338,27,0
88385,88442,57,88410,25,0
89660,89726,66,89688,28,0
90443,90527,84,90483,40,0
91228,91307,79,91262,34,0
91657,91736,79,91691,34,0
93039,93140,101,93066,27,0
93688,93757,69,93719,31,0
