0,-12.229
1,-12.358
2,-12.491
3,-12.626
4,-12.748
5,-12.919
6,-13.085
7,-13.237
8,-13.401
9,-13.581
10,-13.763
11,-13.851
12,-13.941
13,-14.108
14,-14.302
15,-14.432
16,-14.623
17,-14.819
18,-14.973
19,-15.141
20,-15.254
21,-15.432
22,-15.616
23,-15.757
24,-15.928
25,-16.057
26,-16.235
27,-16.348
28,-16.524
29,-16.65
30,-16.763
31,-16.938
32,-17.061
33,-17.183
34,-17.316
35,-17.412
36,-17.542
37,-17.63
38,-17.734
39,-17.828
40,-17.903
41,-18.043
42,-18.135
43,-18.22
44,-18.167
45,-18.185
46,-18.29
47,-18.337
48,-18.408
49,-18.409
50,-18.462
51,-18.477
52,-18.52
53,-18.501
54,-18.505
55,-18.535
56,-18.523
57,-18.511
58,-18.493
59,-18.489
60,-18.459
61,-18.443
62,-18.428
63,-18.358
64,-18.36
65,-18.301
66,-18.255
67,-18.229
68,-18.168
69,-18.111
70,-18.053
71,-17.986
72,-17.949
73,-17.843
74,-17.764
75,-17.787
76,-17.594
77,-17.52
78,-17.444
79,-17.344
80,-17.248
81,-17.195
82,-17.096
83,-16.967
84,-16.908
85,-16.779
86,-16.698
87,-16.557
88,-16.48
89,-16.377
90,-16.26
91,-16.167
92,-16.018
93,-15.908
94,-15.811
95,-15.702
96,-15.58
97,-15.395
98,-15.326
99,-15.201
100,-15.061
101,-14.927
102,-14.807
103,-14.632
104,-14.514
105,-14.371
106,-14.249
107,-14.096
108,-13.885
109,-13.756
110,-13.564
111,-13.414
112,-13.253
113,-13.093
114,-12.9
115,-12.756
116,-12.563
117,-12.385
118,-12.201
119,-11.992
120,-11.802
121,-11.598
122,-11.458
123,-11.223
124,-11.054
125,-10.871
126,-10.642
127,-10.441
128,-10.266
129,-10.052
130,-9.8703
131,-9.6546
132,-9.4475
133,-9.2378
134,-9.0493
135,-8.8539
136,-8.6488
137,-8.4313
138,-8.266
139,-8.0465
140,-7.8871
141,-7.6641
142,-7.4552
143,-7.2327
144,-7.0654
