4232,4302,70,4270,38,0.47081
5142,5215,73,5181,39,0
7564,7638,74,7602,38,0
12127,12197,70,12162,35,0
13153,13218,65,13187,34,0
16134,16218,84,16178,44,0
19960,20038,78,19999,39,0
21556,21635,79,21596,40,0
22484,22578,94,22527,43,0
23164,23245,81,23206,42,0
24283,24373,90,24332,49,0
26362,26447,85,26405,43,0
28833,28913,80,28873,40,0
30315,30387,72,30351,36,0
31311,31383,72,31346,35,0
37289,37364,75,37328,39,0
39942,40014,72,39980,38,0
40710,40769,59,40741,31,0
42611,42679,68,42647,36,0
43103,43175,72,43141,38,0
45219,45292,73,45258,39,0
47599,47672,73,47636,37,0
48636,48716,80,48680,44,0
49357,49497,140,49467,110,0
50470,50545,75,50508,38,0
53737,53806,69,53773,36,0
57766,57840,74,57803,37,0
60234,60307,73,60272,38,0
62694,62768,74,62731,37,0
67142,67215,73,67178,36,0
70585,70665,80,70627,42,0
71370,71432,62,71400,30,0
73197,73258,61,73227,30,0
74049,74124,75,74088,39,0
76844,76914,70,76882,38,0
78476,78547,71,78513,37,0
79524,79597,73,79562,38,0
80746,80889,143,80798,52,0
81626,81696,70,81662,36,0
82494,82571,77,82531,37,0
83769,83845,76,83806,37,0
86988,87059,71,87025,37,0
88525,88597,72,88564,39,0
91372,91704,332,91423,51,0
91870,91936,66,91905,35,0
93735,93807,72,93773,38,0
