0,-68.47
1,-67.234
2,-65.911
3,-64.712
4,-63.387
5,-62.21
6,-60.917
7,-59.641
8,-58.31
9,-57.009
10,-55.898
11,-54.707
12,-53.574
13,-52.415
14,-51.351
15,-50.222
16,-49.184
17,-48.123
18,-47.134
19,-46.153
20,-45.22
21,-44.299
22,-43.414
23,-42.571
24,-41.744
25,-40.966
26,-40.22
27,-39.504
28,-38.799
29,-38.163
30,-37.487
31,-36.922
32,-36.328
33,-35.777
34,-35.236
35,-34.764
36,-34.279
37,-33.856
38,-33.353
39,-33.07
40,-32.478
41,-32.091
42,-31.731
43,-31.368
44,-31.037
45,-30.665
46,-30.341
47,-29.969
48,-29.676
49,-29.333
50,-29.039
51,-28.651
52,-28.366
53,-28.002
54,-27.681
55,-27.309
56,-26.98
57,-26.599
58,-26.257
59,-25.844
60,-25.493
61,-25.057
62,-24.669
63,-24.249
64,-23.788
65,-23.309
66,-22.873
67,-22.372
68,-21.867
69,-21.355
70,-20.847
71,-20.367
72,-19.651
73,-19.141
74,-18.508
75,-17.967
76,-17.332
77,-16.726
78,-16.062
79,-15.456
80,-14.798
81,-14.132
82,-13.484
83,-12.796
84,-12.139
85,-11.434
86,-10.771
87,-10.106
88,-9.453
89,-8.751
90,-8.0916
91,-7.4044
92,-6.7736
93,-6.0597
94,-5.4741
95,-4.7848
96,-4.161
97,-3.5283
98,-2.9401
99,-2.2933
100,-1.7107
101,-1.106
102,-0.5732
103,0.062826
104,0.61902
105,1.0937
106,1.7052
107,2.1736
108,2.7449
109,3.1977
110,3.7186
111,4.1765
112,4.662
113,5.077
114,5.5732
115,5.9796
116,6.4131
117,6.8379
118,7.2264
119,7.6256
120,8.0432
121,8.4139
122,8.7858
123,9.146
124,9.518
125,9.8754
126,10.204
127,10.578
128,10.894
129,11.233
130,11.59
131,11.941
132,12.25
133,12.617
134,12.911
135,13.323
136,13.529
137,13.941
138,14.257
139,14.579
140,14.967
141,15.292
142,15.65
143,15.972
144,16.346
145,16.684
146,17.089
147,17.416
148,17.82
149,18.138
150,18.537
151,18.92
152,19.336
153,19.697
154,20.084
155,20.454
156,20.876
157,21.235
158,21.66
159,22.071
160,22.439
161,22.869
162,23.278
163,23.655
164,24.089
165,24.464
166,24.875
167,25.267
168,25.616
169,26.123
170,26.397
171,26.853
172,27.198
173,27.597
174,27.976
175,28.354
176,28.729
177,29.111
178,29.436
179,29.792
180,30.155
181,30.486
182,30.848
183,31.142
184,31.476
185,31.752
186,32.087
187,32.389
188,32.687
189,32.957
190,33.259
191,33.476
192,33.777
193,34.026
194,34.247
195,34.466
196,34.72
197,34.894
198,35.148
199,35.301
200,35.584
201,35.771
202,35.816
203,36.066
204,36.189
205,36.4
206,36.492
207,36.687
208,36.788
209,36.968
210,37.059
211,37.209
212,37.301
213,37.432
214,37.537
215,37.651
216,37.738
217,37.845
218,37.943
219,38.021
220,38.106
221,38.228
222,38.321
223,38.371
224,38.488
225,38.557
226,38.652
227,38.709
228,38.805
229,38.854
230,38.976
231,39.023
232,39.17
233,39.126
234,39.262
235,39.343
236,39.396
237,39.495
238,39.568
239,39.668
240,39.7
241,39.796
242,39.838
243,39.97
244,39.993
245,40.095
246,40.15
247,40.247
248,40.299
249,40.383
250,40.441
