0,-389.21
1,-387.59
2,-385.93
3,-384.05
4,-382.24
5,-380.47
6,-378.67
7,-376.83
8,-374.94
9,-373.08
10,-371.17
11,-369.23
12,-367.27
13,-365.32
14,-363.34
15,-361.37
16,-359.32
17,-357.3
18,-355.35
19,-353.28
20,-351.3
21,-349.28
22,-347.26
23,-345.15
24,-343.11
25,-341.08
26,-339.05
27,-336.97
28,-334.92
29,-332.91
30,-330.91
31,-328.85
32,-326.82
33,-324.78
34,-322.8
35,-320.74
36,-318.73
37,-316.69
38,-314.72
39,-312.73
40,-310.77
41,-308.81
42,-306.85
43,-304.91
44,-302.94
45,-300.98
46,-299.07
47,-297.15
48,-295.22
49,-293.32
50,-291.4
51,-289.52
52,-287.64
53,-285.76
54,-283.9
55,-282.02
56,-280.12
57,-278.24
58,-276.35
59,-274.51
60,-272.66
61,-270.76
62,-268.91
63,-267.06
64,-265.18
65,-263.32
66,-261.48
67,-259.6
68,-257.72
69,-255.8
70,-253.95
71,-252.06
72,-250.21
73,-248.34
74,-246.46
75,-244.55
76,-242.68
77,-240.79
78,-238.92
79,-237.02
80,-235.11
81,-233.25
82,-231.3
83,-229.47
84,-227.54
85,-225.66
86,-223.74
87,-221.85
88,-219.96
89,-218.06
90,-216.15
91,-214.23
92,-212.33
93,-210.46
94,-208.57
95,-206.65
96,-204.73
97,-202.86
98,-200.96
99,-199.06
100,-197.15
101,-195.23
102,-193.39
103,-191.48
104,-189.63
105,-187.7
106,-185.88
107,-184.01
108,-182.13
109,-180.27
110,-178.42
111,-176.55
112,-174.71
113,-172.87
114,-171.08
115,-169.22
116,-167.39
117,-165.61
118,-163.8
119,-161.99
120,-160.21
121,-158.42
122,-156.63
123,-154.89
124,-153.12
125,-151.36
126,-149.6
127,-147.84
128,-146.12
129,-144.43
130,-142.7
131,-141.02
132,-139.27
133,-137.62
134,-135.9
135,-134.2
136,-132.53
137,-130.91
138,-129.27
139,-127.61
140,-125.98
141,-124.37
142,-122.74
143,-121.09
144,-119.56
145,-117.94
146,-116.42
147,-114.84
148,-113.26
149,-111.7
150,-110.16
151,-108.62
152,-107.1
153,-105.6
154,-104.07
155,-102.59
156,-101.08
157,-99.638
158,-98.159
159,-96.64
160,-95.208
161,-93.76
162,-92.34
163,-90.902
164,-89.441
165,-88.016
166,-86.616
167,-85.207
168,-83.83
169,-82.408
170,-81.003
171,-79.602
172,-78.272
173,-76.899
174,-75.518
175,-74.194
176,-72.842
177,-71.522
178,-70.147
179,-68.797
180,-67.506
181,-66.186
182,-64.876
183,-63.574
184,-62.279
185,-60.982
186,-59.696
187,-58.426
188,-57.129
189,-55.86
190,-54.602
191,-53.382
192,-52.095
193,-50.851
194,-49.622
195,-48.378
196,-47.172
197,-45.928
198,-44.689
199,-43.499
200,-42.349
201,-41.127
202,-39.902
203,-38.735
204,-37.495
205,-36.373
206,-35.21
207,-34.067
208,-32.891
209,-31.756
210,-30.616
211,-29.461
212,-28.386
213,-27.23
214,-26.108
215,-24.971
216,-23.927
217,-22.823
218,-21.757
219,-20.676
220,-19.614
221,-18.555
222,-17.478
223,-16.431
224,-15.402
225,-14.35
226,-13.355
227,-12.327
228,-11.313
229,-10.312
230,-9.3192
231,-8.3304
232,-7.311
233,-6.3319
234,-5.3731
235,-4.4319
236,-3.4664
237,-2.5152
238,-1.5209
239,-0.57873
240,0.34216
241,1.2647
242,2.2062
243,3.0934
244,4.076
245,4.9829
246,5.8474
247,6.7851
248,7.6844
249,8.5932
250,9.4876
251,10.334
252,11.222
253,12.089
254,12.999
255,13.872
256,14.728
257,15.562
258,16.429
259,17.296
260,18.125
261,18.949
262,19.794
263,20.644
264,21.433
265,22.295
266,23.061
267,23.902
268,24.708
269,25.489
270,26.28
271,27.042
272,27.82
273,28.596
274,29.412
275,30.126
276,30.856
277,31.601
278,32.39
279,33.085
280,33.789
281,34.544
282,35.229
283,35.933
284,36.617
285,37.288
286,37.944
287,38.645
288,39.292
289,39.932
290,40.538
291,41.175
292,41.849
293,42.468
294,43.072
295,43.65
296,44.208
297,44.808
298,45.386
299,45.946
300,46.478
301,47.043
302,47.587
303,48.105
304,48.624
305,49.171
306,49.671
307,50.174
308,50.666
309,51.137
310,51.655
311,52.096
312,52.581
313,53.03
314,53.503
315,53.955
316,54.387
317,54.844
318,55.301
319,55.744
320,56.142
321,56.595
322,57.04
323,57.482
324,57.877
325,58.285
326,58.731
327,59.12
328,59.549
329,59.961
330,60.398
331,60.807
332,61.242
333,61.679
334,62.082
335,62.504
336,62.909
337,63.328
338,63.731
339,64.202
340,64.6
341,65.033
342,65.421
343,65.867
344,66.333
345,66.724
346,67.157
347,67.565
348,67.998
349,68.385
350,68.872
351,69.233
352,69.691
353,70.123
354,70.529
355,70.936
356,71.338
357,71.773
358,72.14
359,72.529
360,72.977
361,73.397
362,73.775
363,74.155
364,74.562
365,74.905
366,75.286
367,75.674
368,76.048
369,76.408
370,76.761
371,77.099
372,77.438
373,77.858
374,78.144
375,78.486
376,78.759
377,79.091
378,79.392
379,79.711
380,80.026
381,80.337
382,80.575
383,80.863
384,81.141
385,81.362
386,81.638
387,81.901
388,82.177
389,82.391
390,82.603
391,82.867
392,83.052
393,83.273
394,83.489
395,83.712
396,83.938
397,84.089
398,84.311
399,84.513
400,84.701
401,84.87
402,85.077
403,85.259
404,85.455
405,85.607
406,85.769
407,85.981
408,86.139
409,86.339
410,86.524
411,86.704
412,86.828
413,87.042
414,87.247
415,87.429
416,87.59
417,87.767
418,87.954
419,88.128
420,88.321
421,88.488
422,88.69
423,88.89
424,89.08
425,89.281
426,89.466
427,89.646
428,89.818
429,90.012
430,90.239
431,90.408
432,90.595
433,90.803
434,91.001
435,91.188
436,91.373
437,91.556
438,91.737
439,91.925
440,92.091
441,92.278
442,92.461
443,92.62
444,92.812
445,92.984
446,93.135
447,93.298
448,93.438
449,93.586
450,93.745
451,93.868
452,94.019
453,94.153
454,94.266
455,94.383
456,94.486
457,94.605
458,94.684
459,94.782
460,94.879
461,94.983
462,95.041
463,95.092
464,95.178
465,95.215
466,95.289
467,95.314
468,95.364
469,95.369
470,95.451
471,95.447
472,95.457
473,95.487
474,95.499
475,95.51
476,95.501
477,95.53
478,95.494
479,95.502
480,95.471
481,95.477
482,95.484
483,95.47
484,95.438
485,95.401
486,95.408
487,95.44
488,95.393
489,95.374
490,95.363
491,95.356
492,95.312
493,95.314
494,95.303
495,95.325
496,95.287
497,95.315
498,95.324
499,95.313
500,95.303
501,95.302
502,95.318
503,95.329
504,95.369
505,95.366
506,95.403
507,95.414
508,95.474
509,95.454
510,95.496
511,95.535
512,95.552
513,95.606
514,95.616
515,95.661
516,95.728
517,95.763
518,95.809
519,95.816
520,95.867
521,95.907
522,95.955
523,96.005
524,96.043
525,96.086
526,96.102
527,96.152
528,96.144
529,96.176
530,96.225
531,96.276
532,96.285
533,96.297
534,96.317
535,96.309
536,96.356
537,96.333
538,96.363
539,96.353
540,96.321
541,96.294
542,96.328
543,96.292
544,96.29
545,96.27
546,96.216
547,96.214
548,96.169
549,96.128
550,96.073
551,96.028
552,95.986
553,95.92
554,95.864
555,95.809
556,95.769
557,95.684
558,95.626
559,95.527
560,95.478
561,95.44
562,95.315
563,95.234
564,95.157
565,95.109
566,95
567,94.925
568,94.814
569,94.753
570,94.667
571,94.561
572,94.465
573,94.401
574,94.313
575,94.222
576,94.14
577,94.037
578,93.949
579,93.868
580,93.74
581,93.662
582,93.586
583,93.504
584,93.397
585,93.323
586,93.23
587,93.106
588,93.006
589,92.926
590,92.848
591,92.753
592,92.652
593,92.541
594,92.469
595,92.296
596,92.243
597,92.135
598,92.031
599,91.926
600,91.835
601,91.7
602,91.596
603,91.489
604,91.348
605,91.254
606,91.142
607,90.996
608,90.855
609,90.752
610,90.636
611,90.481
612,90.385
613,90.258
614,90.088
615,89.96
616,89.807
617,89.685
618,89.552
619,89.403
620,89.263
621,89.116
622,88.969
623,88.803
624,88.691
625,88.514
626,88.377
627,88.248
628,88.07
629,87.934
630,87.809
631,87.611
632,87.504
633,87.346
634,87.177
635,87.023
636,86.905
637,86.789
638,86.614
639,86.489
640,86.35
641,86.205
642,86.057
643,85.963
644,85.807
645,85.658
646,85.527
647,85.426
648,85.28
649,85.214
650,85.055
651,84.983
652,84.822
653,84.725
654,84.6
655,84.499
656,84.412
657,84.317
658,84.201
659,84.102
660,84.018
661,83.889
662,83.794
663,83.731
664,83.641
665,83.506
666,83.463
667,83.36
668,83.267
669,83.181
670,83.076
671,82.977
672,82.89
673,82.822
674,82.669
675,82.603
676,82.511
677,82.404
678,82.341
679,82.203
680,82.121
681,81.983
682,81.867
683,81.764
684,81.645
685,81.527
686,81.407
687,81.277
688,81.144
689,81.04
690,80.915
691,80.733
692,80.607
693,80.478
694,80.273
695,80.18
696,80.015
697,79.817
698,79.699
699,79.537
700,79.388
701,79.19
702,79.012
703,78.869
704,78.696
705,78.475
706,78.314
707,78.165
708,77.961
709,77.764
710,77.61
711,77.416
712,77.229
713,77.033
714,76.843
715,76.666
716,76.486
717,76.292
718,76.097
719,75.94
720,75.753
721,75.538
722,75.331
723,75.162
724,74.986
725,74.82
726,74.602
727,74.419
728,74.23
729,74.067
730,73.89
731,73.697
732,73.512
733,73.316
734,73.16
735,72.963
736,72.777
737,72.599
738,72.44
739,72.257
740,72.048
741,71.881
742,71.677
743,71.533
744,71.326
745,71.162
746,71.022
747,70.82
748,70.601
749,70.442
750,70.285
751,70.074
752,69.893
753,69.7
754,69.493
755,69.363
756,69.176
757,68.979
758,68.776
759,68.617
760,68.381
761,68.24
762,68.008
763,67.829
764,67.623
765,67.446
766,67.241
767,67.031
768,66.818
769,66.625
770,66.441
771,66.225
772,66.024
773,65.82
774,65.635
775,65.362
776,65.179
777,64.986
778,64.776
779,64.513
780,64.364
781,64.154
782,63.95
783,63.707
784,63.534
785,63.303
786,63.101
787,62.889
788,62.69
789,62.481
790,62.303
791,62.129
792,61.902
793,61.711
794,61.522
795,61.36
796,61.146
797,60.968
798,60.763
799,60.63
800,60.457
801,60.26
802,60.084
803,59.907
804,59.768
805,59.608
806,59.458
807,59.311
808,59.158
809,59
810,58.838
811,58.679
812,58.533
813,58.362
814,58.263
815,58.129
816,57.991
817,57.812
818,57.713
819,57.579
820,57.434
821,57.301
822,57.172
823,57.044
824,56.927
825,56.774
826,56.641
827,56.555
828,56.386
829,56.228
830,56.115
831,55.998
832,55.835
833,55.742
834,55.581
835,55.504
836,55.34
837,55.186
838,55.083
839,54.904
840,54.77
841,54.648
842,54.492
843,54.361
844,54.204
845,54.049
846,53.905
847,53.772
848,53.593
849,53.456
850,53.32
851,53.142
852,52.995
853,52.827
854,52.658
855,52.513
856,52.353
857,52.172
858,52.056
859,51.828
860,51.671
861,51.541
862,51.399
863,51.206
864,51.04
865,50.876
866,50.734
867,50.579
868,50.393
869,50.249
870,50.078
871,49.929
872,49.793
873,49.619
874,49.485
875,49.301
876,49.189
877,49.078
878,48.923
879,48.728
880,48.588
881,48.492
882,48.338
883,48.244
884,48.121
885,47.954
886,47.832
887,47.689
888,47.598
889,47.471
890,47.352
891,47.241
892,47.144
893,47.022
894,46.889
895,46.762
896,46.688
897,46.577
898,46.494
899,46.37
900,46.224
901,46.18
902,46.046
903,45.937
904,45.848
905,45.743
906,45.646
907,45.52
908,45.453
909,45.323
910,45.215
911,45.125
912,45.016
913,44.918
914,44.807
915,44.711
916,44.538
917,44.474
918,44.386
919,44.292
920,44.121
921,44.028
922,43.932
923,43.798
924,43.698
925,43.557
926,43.437
927,43.33
928,43.233
929,43.092
930,42.978
931,42.843
932,42.733
933,42.606
934,42.475
935,42.355
936,42.199
937,42.108
938,41.98
939,41.866
940,41.736
941,41.574
942,41.466
943,41.357
944,41.245
945,41.12
946,40.968
947,40.851
948,40.724
949,40.611
950,40.463
951,40.375
952,40.246
953,40.139
954,40.019
955,39.892
956,39.769
957,39.615
958,39.584
959,39.458
960,39.348
961,39.223
962,39.123
963,38.989
964,38.93
965,38.787
966,38.69
967,38.585
968,38.506
969,38.392
970,38.288
971,38.2
972,38.112
973,37.999
974,37.921
975,37.817
976,37.706
977,37.602
978,37.54
979,37.435
980,37.344
981,37.275
982,37.171
983,37.037
984,36.947
985,36.866
986,36.731
987,36.67
988,36.565
989,36.474
990,36.355
991,36.296
992,36.147
993,36.039
994,35.955
995,35.818
996,35.687
997,35.595
998,35.501
999,35.352
1000,35.227
1001,35.144
1002,34.986
1003,34.86
1004,34.715
1005,34.608
1006,34.501
1007,34.339
1008,34.186
1009,34.057
1010,33.914
1011,33.75
1012,33.614
1013,33.461
1014,33.296
1015,33.192
1016,33.028
1017,32.862
1018,32.687
1019,32.544
1020,32.358
1021,32.251
1022,32.071
1023,31.9
1024,31.747
1025,31.606
1026,31.387
1027,31.242
1028,31.067
1029,30.918
1030,30.761
1031,30.572
1032,30.47
1033,30.293
1034,30.114
