2674,2744,70,2710,36,0.17786
7524,7606,82,7565,41,0
9820,9891,71,9857,37,0
21077,21155,78,21115,38,0
25368,25446,78,25408,40,0
31181,31262,81,31221,40,0
35483,35547,64,35516,33,0
35933,36001,68,35969,36,0
52358,52434,76,52396,38,0
55386,55452,66,55416,30,0
55835,55908,73,55871,36,0
65936,66010,74,65974,38,0
75890,75964,74,75927,37,0
77802,77876,74,77839,37,0
82301,82384,83,82344,43,0
87587,87665,78,87625,38,0
90855,90941,86,90899,44,0
